traj_id,cell_id,coordinates
550,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
511,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
495,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
589,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
589,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
500,2453,0103000020E6100000010000000500000075AE2825046B44408EE9094B3C7E52C075AE2825046B444025EA059FE67C52C05C2F60DC2065444025EA059FE67C52C05C2F60DC206544408EE9094B3C7E52C075AE2825046B44408EE9094B3C7E52C0
513,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
588,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
516,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
520,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
578,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
587,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
503,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
497,2452,0103000020E6100000010000000500000075AE2825046B4440F7E80DF7917F52C075AE2825046B44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C05C2F60DC20654440F7E80DF7917F52C075AE2825046B4440F7E80DF7917F52C0
497,2453,0103000020E6100000010000000500000075AE2825046B44408EE9094B3C7E52C075AE2825046B444025EA059FE67C52C05C2F60DC2065444025EA059FE67C52C05C2F60DC206544408EE9094B3C7E52C075AE2825046B44408EE9094B3C7E52C0
581,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
541,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
540,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
542,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
496,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
557,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
555,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
493,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
558,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
549,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
517,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
521,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
521,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
524,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
510,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
526,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
514,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
508,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
534,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
565,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
504,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
523,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
582,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
507,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
522,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
560,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
509,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
551,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
498,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
572,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
581,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
535,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
567,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
526,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
518,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
561,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
552,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
544,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
575,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
524,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
525,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
532,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
523,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
543,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
513,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
553,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
569,2453,0103000020E6100000010000000500000075AE2825046B44408EE9094B3C7E52C075AE2825046B444025EA059FE67C52C05C2F60DC2065444025EA059FE67C52C05C2F60DC206544408EE9094B3C7E52C075AE2825046B44408EE9094B3C7E52C0
509,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
556,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
531,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
522,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
515,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
550,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
562,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
560,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
578,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
543,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
541,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
564,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
