traj_id,cell_id,coordinates
505,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
577,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
572,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
567,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
495,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
528,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
585,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
554,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
567,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
500,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
501,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
538,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
526,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
573,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
522,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
568,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
574,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
543,2452,0103000020E6100000010000000500000075AE2825046B4440F7E80DF7917F52C075AE2825046B44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C05C2F60DC20654440F7E80DF7917F52C075AE2825046B4440F7E80DF7917F52C0
556,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
544,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
590,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
567,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
585,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
526,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
503,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
543,2453,0103000020E6100000010000000500000075AE2825046B44408EE9094B3C7E52C075AE2825046B444025EA059FE67C52C05C2F60DC2065444025EA059FE67C52C05C2F60DC206544408EE9094B3C7E52C075AE2825046B44408EE9094B3C7E52C0
519,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
494,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
545,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
513,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
516,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
504,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
583,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
569,2452,0103000020E6100000010000000500000075AE2825046B4440F7E80DF7917F52C075AE2825046B44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C05C2F60DC20654440F7E80DF7917F52C075AE2825046B4440F7E80DF7917F52C0
533,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
560,2452,0103000020E6100000010000000500000075AE2825046B4440F7E80DF7917F52C075AE2825046B44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C05C2F60DC20654440F7E80DF7917F52C075AE2825046B4440F7E80DF7917F52C0
585,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
502,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
532,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
506,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
519,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
590,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
525,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
572,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
560,2453,0103000020E6100000010000000500000075AE2825046B44408EE9094B3C7E52C075AE2825046B444025EA059FE67C52C05C2F60DC2065444025EA059FE67C52C05C2F60DC206544408EE9094B3C7E52C075AE2825046B44408EE9094B3C7E52C0
507,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
547,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
502,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
511,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
570,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
571,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
525,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
572,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
533,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
495,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
576,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
588,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
511,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
527,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
495,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
573,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
507,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
558,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
573,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
580,2457,0103000020E6100000010000000500000044B097933D5F444060E811A3E78052C044B097933D5F4440F7E80DF7917F52C02B31CF4A5A594440F7E80DF7917F52C02B31CF4A5A59444060E811A3E78052C044B097933D5F444060E811A3E78052C0
559,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
537,2458,0103000020E6100000010000000500000044B097933D5F4440F7E80DF7917F52C044B097933D5F44408EE9094B3C7E52C02B31CF4A5A5944408EE9094B3C7E52C02B31CF4A5A594440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C0
566,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
538,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
578,2455,0103000020E610000001000000050000005C2F60DC20654440F7E80DF7917F52C05C2F60DC206544408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C044B097933D5F4440F7E80DF7917F52C05C2F60DC20654440F7E80DF7917F52C0
586,2459,0103000020E6100000010000000500000044B097933D5F44408EE9094B3C7E52C044B097933D5F444025EA059FE67C52C02B31CF4A5A59444025EA059FE67C52C02B31CF4A5A5944408EE9094B3C7E52C044B097933D5F44408EE9094B3C7E52C0
562,2456,0103000020E610000001000000050000005C2F60DC206544408EE9094B3C7E52C05C2F60DC2065444025EA059FE67C52C044B097933D5F444025EA059FE67C52C044B097933D5F44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C0
545,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
556,2452,0103000020E6100000010000000500000075AE2825046B4440F7E80DF7917F52C075AE2825046B44408EE9094B3C7E52C05C2F60DC206544408EE9094B3C7E52C05C2F60DC20654440F7E80DF7917F52C075AE2825046B4440F7E80DF7917F52C0
554,2454,0103000020E610000001000000050000005C2F60DC2065444060E811A3E78052C05C2F60DC20654440F7E80DF7917F52C044B097933D5F4440F7E80DF7917F52C044B097933D5F444060E811A3E78052C05C2F60DC2065444060E811A3E78052C0
